commodity,state,market,arrival_date,modal_price,price,min_price,max_price,date,price_7day_avg,price_30day_avg,price_change_pct,month,quarter,day_of_year,week_of_year,volatility,price_vs_7day_avg,price_vs_30day_avg,trend
Rice,Uttar Pradesh,Wholesale Market,2025-09-10,2839.36,2839.36,2555.43,3123.3,2025-09-10,2679.5485714285714,2574.3913333333335,-7.700009427123455,9,3,253,37,453.1048880757758,5.964117623224386,10.292478196140602,Falling
Rice,Maharashtra,Mandi,2025-09-13,2343.53,2343.53,2109.18,2577.88,2025-09-13,2617.241428571429,2545.308,-17.46273808182125,9,3,256,37,438.2582578516608,-10.45801222552208,-7.927449251721199,Falling
Rice,Tamil Nadu,Mandi,2025-09-14,2068.91,2068.91,1862.02,2275.8,2025-09-14,2563.4385714285713,2544.799666666667,-11.718219950246011,9,3,257,37,438.82006920976704,-19.291609985917354,-18.70047661905018,Falling
Rice,Haryana,Mandi,2025-09-16,2352.49,2352.49,2117.24,2587.74,2025-09-16,2539.6871428571426,2530.329666666667,13.706734464041448,9,3,259,38,437.7279723951015,-7.370874140290619,-7.028320025229934,Rising
Rice,Maharashtra,Agricultural Market,2025-09-19,2584.37,2584.37,2325.93,2842.8,2025-09-19,2614.282857142857,2549.6296666666667,9.856790039490072,9,3,262,38,426.40156573985826,-1.1442089007747618,1.3625638965345104,Rising
Rice,Punjab,APMC Market,2025-09-22,2475.66,2475.66,2228.1,2723.23,2025-09-22,2534.3642857142854,2561.204,-4.206441028180952,9,3,265,39,419.22646169278084,-2.3163317935464174,-3.3399916601723376,Falling
Rice,Uttar Pradesh,Agricultural Market,2025-09-23,3055.22,3055.22,2749.69,3360.74,2025-09-23,2531.362857142857,2563.4453333333336,23.410322903791304,9,3,266,39,421.7589320496705,20.694668146012813,19.18412927601601,Rising
Rice,Tamil Nadu,Agricultural Market,2025-09-23,1853.3,1853.3,1667.97,2038.63,2025-09-23,2390.497142857143,2518.9166666666665,-39.33988387088328,9,3,266,39,423.93236252426243,-22.472193470814204,-26.424719621530418,Falling
Rice,Uttar Pradesh,Wholesale Market,2025-09-24,3119.4,3119.4,2807.46,3431.34,2025-09-24,2501.335714285714,2539.2723333333333,68.31597690605946,9,3,267,39,437.8586869479096,24.709369565403648,22.846216967406807,Rising
Rice,Punjab,Mandi,2025-09-27,2004.56,2004.56,1804.1,2205.01,2025-09-27,2492.1428571428573,2509.2206666666666,-35.73892415208053,9,3,270,39,442.72436306884333,-19.56480366867298,-20.11224733522839,Falling
Rice,Punjab,Mandi,2025-09-28,2087.63,2087.63,1878.87,2296.39,2025-09-28,2454.305714285714,2505.551333333334,4.144051562437645,9,3,271,39,445.8404253938876,-14.940099440400362,-16.679815247582248,Rising
Rice,Maharashtra,Mandi,2025-09-28,2290.29,2290.29,2061.26,2519.32,2025-09-28,2412.2942857142857,2516.1983333333333,9.707658924234641,9,3,271,39,436.34453767544267,-5.057603727571737,-8.978160836553025,Rising
Rice,Haryana,Mandi,2025-09-30,1934.02,1934.02,1740.62,2127.42,2025-09-30,2334.917142857143,2486.4056666666665,-15.555671989136744,9,3,273,40,444.7668135542441,-17.169651783299752,-22.216232615299965,Falling
Rice,Uttar Pradesh,APMC Market,2025-09-30,2513.27,2513.27,2261.95,2764.6,2025-09-30,2257.4957142857143,2499.465333333333,29.950569280565876,9,3,273,40,439.40172249229494,11.330000942890575,0.5523047862502951,Rising
Rice,Karnataka,Mandi,2025-09-30,2201.04,2201.04,1980.93,2421.14,2025-09-30,2307.172857142857,2481.074666666667,-12.423257349986272,9,3,273,40,439.9802241224609,-4.600125942634801,-11.286829470670245,Falling
Rice,Uttar Pradesh,Mandi,2025-10-02,1939.91,1939.91,1745.92,2133.9,2025-10-02,2138.674285714286,2486.1923333333334,-11.863937047940965,10,4,275,40,432.44964355588223,-9.293808180234485,-21.97264974270561,Falling
Rice,Haryana,Mandi,2025-10-02,2517.39,2517.39,2265.65,2769.13,2025-10-02,2211.9357142857143,2485.5,29.768391317122944,10,4,275,40,432.3801970169473,13.80936542330408,1.2830416415208157,Rising
Rice,Uttar Pradesh,Agricultural Market,2025-10-02,3162.01,3162.01,2845.8,3478.21,2025-10-02,2365.4185714285713,2508.1786666666667,25.606679934376487,10,4,275,40,449.6683723761353,33.67655256423963,26.067972829155188,Rising
Rice,Karnataka,Agricultural Market,2025-10-04,2577.67,2577.67,2319.9,2835.44,2025-10-04,2406.472857142857,2532.939,-18.480017457250298,10,4,277,40,431.3941514666785,7.114027583938812,1.7659722559445854,Falling
Rice,Tamil Nadu,APMC Market,2025-10-04,2496.21,2496.21,2246.59,2745.83,2025-10-04,2486.785714285714,2511.1290000000004,-3.1602183367149372,10,4,277,40,415.3358134491278,0.3789745799224513,-0.5941152366127077,Falling
Rice,Tamil Nadu,Wholesale Market,2025-10-06,2443.92,2443.92,2199.53,2688.31,2025-10-06,2476.878571428572,2485.924,-2.0947756799307715,10,4,279,41,394.5066708723175,-1.3306494637547965,-1.6896735378877192,Falling
Rice,Maharashtra,APMC Market,2025-10-07,2955.75,2955.75,2660.17,3251.32,2025-10-07,2584.694285714286,2487.5009999999997,20.942993224000773,10,4,280,41,396.3441546864774,14.35588403381223,18.824072834543596,Rising
Rice,Karnataka,Mandi,2025-10-08,2430.93,2430.93,2187.84,2674.02,2025-10-08,2654.84,2501.1306666666665,-17.755899517888864,10,4,281,41,386.69890634065393,-8.434029922707218,-2.806757263914772,Falling
Rice,Maharashtra,APMC Market,2025-10-08,2343.0,2343.0,2108.7,2577.3,2025-10-08,2629.9271428571433,2483.577333333333,-3.6171341832138215,10,4,281,41,381.3106866832491,-10.910079529633915,-5.6602760641504695,Falling
Rice,Tamil Nadu,APMC Market,2025-10-09,1782.98,1782.98,1604.68,1961.28,2025-10-09,2432.922857142857,2450.3540000000003,-23.901835253947933,10,4,282,41,397.69089935743386,-26.714486866473365,-27.235819803995675,Falling
Rice,Tamil Nadu,Mandi,2025-10-10,2028.64,2028.64,1825.78,2231.51,2025-10-10,2354.4900000000002,2436.457666666667,13.778056960818418,10,4,283,41,405.0802251720056,-13.839515139159653,-16.738138825313754,Rising
Rice,Maharashtra,Mandi,2025-10-10,2821.49,2821.49,2539.34,3103.64,2025-10-10,2400.9585714285713,2446.549,39.082833819701854,10,4,283,41,410.9296648966456,17.51514722393615,15.325301066931413,Rising
Rice,Tamil Nadu,Mandi,2025-10-11,2824.37,2824.37,2541.93,3106.81,2025-10-11,2455.308571428571,2471.9546666666665,0.10207372700239414,10,4,284,41,409.90720617479195,15.031162798274996,14.256545157786068,Stable
Rice,Haryana,APMC Market,2025-10-14,2090.13,2090.13,1881.12,2299.15,2025-10-14,2331.6485714285714,2440.4559999999997,-25.996593930681875,10,4,287,42,401.3596420152643,-10.35827501571542,-14.354940224285937,Falling
Rice,Haryana,APMC Market,2025-10-14,2830.81,2830.81,2547.73,3113.89,2025-10-14,2388.774285714286,2432.275333333333,35.437030232569256,10,4,287,42,390.3030331080374,18.50470833218707,16.38526120809241,Rising
Rice,Punjab,Agricultural Market,2025-10-16,2010.7,2010.7,1809.63,2211.77,2025-10-16,2341.302857142857,2404.6533333333336,-28.970859930549906,10,4,289,42,389.8220576050087,-14.12046528428616,-16.382957487981646,Falling
Rice,Punjab,Wholesale Market,2025-10-16,3079.12,3079.12,2771.2,3387.03,2025-10-16,2526.4657142857145,2429.1730000000002,53.13671855572686,10,4,289,42,408.5301095656531,21.874600656139616,26.755895936600627,Rising
Rice,Haryana,Wholesale Market,2025-10-17,2501.03,2501.03,2250.93,2751.13,2025-10-17,2593.9500000000003,2443.5769999999998,-18.774519992725182,10,4,290,42,402.9699400541457,-3.582181614911624,2.3511843498281593,Falling
Rice,Tamil Nadu,Mandi,2025-10-18,3182.85,3182.85,2864.56,3501.13,2025-10-18,2645.5728571428576,2471.255666666667,27.261568233887633,10,4,291,42,424.442956418161,20.308537011427692,28.794848826514226,Rising
Rice,Maharashtra,Wholesale Market,2025-10-23,2156.74,2156.74,1941.06,2372.41,2025-10-23,2550.197142857143,2457.001333333333,-32.23871687324254,10,4,296,43,427.6815019399478,-15.42849908522479,-12.220641855573543,Falling
Rice,Tamil Nadu,APMC Market,2025-10-23,2098.71,2098.71,1888.84,2308.58,2025-10-23,2551.422857142857,2444.436333333333,-2.690634939770198,10,4,296,43,432.6231418434595,-17.74354477837576,-14.143396930362531,Falling
Rice,Punjab,APMC Market,2025-10-23,1883.79,1883.79,1695.41,2072.17,2025-10-23,2416.134285714286,2405.3886666666667,-10.24057635404606,10,4,296,43,428.4392975289811,-22.03289315754683,-21.684589850067198,Falling
Rice,Karnataka,Wholesale Market,2025-10-24,2416.74,2416.74,2175.06,2658.41,2025-10-24,2474.14,2424.17,28.29137005717197,10,4,297,43,415.55909662310034,-2.31999805993194,-0.3064966565876276,Rising
Rice,Uttar Pradesh,Agricultural Market,2025-10-25,2114.08,2114.08,1902.68,2325.49,2025-10-25,2336.2771428571427,2390.6593333333335,-12.523482046062052,10,4,298,43,397.71388227991395,-9.51073563924045,-11.569165438042345,Falling
Rice,Punjab,Mandi,2025-10-25,2575.55,2575.55,2317.99,2833.1,2025-10-25,2346.922857142857,2409.6923333333334,21.82840762885039,10,4,298,43,392.2243307500176,9.741570421086344,6.88293955092746,Rising
Rice,Haryana,Wholesale Market,2025-10-28,2408.63,2408.63,2167.77,2649.49,2025-10-28,2236.32,2420.3923333333328,-6.480945817398231,10,4,301,44,387.48526669818204,7.7050690419975645,-0.48596804622718875,Falling
Rice,Haryana,Agricultural Market,2025-10-28,2249.01,2249.01,2024.11,2473.91,2025-10-28,2249.5014285714287,2419.0163333333335,-6.627003732412195,10,4,301,44,388.03610794911754,-0.021846110661979064,-7.027911758622545,Falling
Rice,Karnataka,Agricultural Market,2025-10-28,1768.85,1768.85,1591.97,1945.74,2025-10-28,2202.3785714285714,2413.5106666666666,-21.349838373328723,10,4,301,44,396.2398288822617,-19.684561821147916,-26.71049585859161,Falling
Rice,Maharashtra,Wholesale Market,2025-10-30,3081.54,3081.54,2773.39,3389.69,2025-10-30,2373.4857142857145,2432.4530000000004,74.21149334313255,10,4,303,44,414.3428933004897,29.831832627118633,26.68446214582561,Rising
Rice,Karnataka,Wholesale Market,2025-11-02,2979.05,2979.05,2681.15,3276.96,2025-11-02,2453.815714285714,2458.3866666666663,-3.325934435379707,11,4,306,44,423.60361332617174,21.404797542719205,21.179065945687984,Falling
Rice,Punjab,Agricultural Market,2025-11-06,2586.8,2586.8,2328.12,2845.48,2025-11-06,2521.347142857143,2479.9496666666664,-13.16694919521324,11,4,310,45,412.6233841258534,2.5959478578061783,4.308568628207391,Falling
Rice,Maharashtra,Mandi,2025-11-08,3171.41,3171.41,2854.27,3488.55,2025-11-08,2606.4700000000003,2501.750333333333,22.599737126952203,11,4,312,45,431.5146219081979,21.67452531584862,26.767645745625313,Rising
Rice,Karnataka,Agricultural Market,2025-11-09,2995.73,2995.73,2696.16,3295.31,2025-11-09,2690.3414285714284,2496.2076666666667,-5.539491897925519,11,4,313,45,423.73921093931295,11.351294232967781,20.01124906408027,Falling
Rice,Karnataka,Wholesale Market,2025-11-10,2940.43,2940.43,2646.38,3234.47,2025-11-10,2789.115714285714,2508.299666666667,-1.8459607508019782,11,4,314,46,431.25332676364707,5.425170599386083,17.228018608621845,Stable
Rice,Maharashtra,Agricultural Market,2025-11-12,1956.37,1956.37,1760.74,2152.01,2025-11-12,2815.9042857142854,2490.305,-33.46653380628003,11,4,316,46,442.8812201447436,-30.524272081082298,-21.440546439090795,Falling
Rice,Uttar Pradesh,Wholesale Market,2025-11-13,1767.14,1767.14,1590.43,1943.86,2025-11-13,2628.132857142857,2467.7456666666667,-9.672505712109658,11,4,317,46,462.14335076141555,-32.76062908322203,-28.390513501053654,Falling
Rice,Maharashtra,APMC Market,2025-11-16,2571.22,2571.22,2314.1,2828.34,2025-11-16,2569.871428571428,2454.928,45.50177122355896,11,4,320,46,453.39134933414283,0.05247622171204463,4.737083938917961,Rising
Rice,Punjab,Agricultural Market,2025-11-17,3010.05,3010.05,2709.04,3311.05,2025-11-17,2630.335714285714,2474.2320000000004,17.066995434074105,11,4,321,47,464.52619362246907,14.435962818434387,21.65593202254274,Rising
Rice,Karnataka,Wholesale Market,2025-11-20,2157.29,2157.29,1941.56,2373.01,2025-11-20,2485.4614285714283,2468.0416666666665,-28.330426404876995,11,4,324,47,467.5627835037947,-13.203641979672637,-12.591021896577917,Falling
Rice,Haryana,Wholesale Market,2025-11-20,2126.48,2126.48,1913.83,2339.13,2025-11-20,2361.282857142857,2479.491666666667,-1.4281807267451319,11,4,324,47,454.22368593309176,-9.943868284673345,-14.237259653356372,Stable
Rice,Maharashtra,Mandi,2025-11-23,3165.43,3165.43,2848.89,3481.98,2025-11-23,2393.425714285714,2517.3846666666664,48.857736729242674,11,4,327,47,462.6543856899675,32.25520145064039,25.74280132529078,Rising
Sugarcane,Tamil Nadu,Mandi,2025-05-28,255.96,255.96,230.37,281.56,2025-05-28,255.96,255.96,0.0,5,2,148,22,0.0,0.0,0.0,Stable
Sugarcane,Uttar Pradesh,Agricultural Market,2025-06-06,233.11,233.11,209.8,256.42,2025-06-06,244.53500000000003,244.53500000000003,-8.927176121268943,6,2,157,23,16.157389950112616,-4.672132823522199,-4.672132823522199,Falling
Sugarcane,Tamil Nadu,APMC Market,2025-06-07,289.84,289.84,260.86,318.83,2025-06-07,259.63666666666666,259.63666666666666,24.336150315301765,6,2,158,23,28.543153878528077,11.632922930762215,11.632922930762215,Rising
Sugarcane,Maharashtra,APMC Market,2025-06-10,340.78,340.78,306.7,374.85,2025-06-10,279.9225,279.9225,17.575213911123377,6,2,161,24,46.788900660306155,21.74083898221828,21.74083898221828,Rising
Sugarcane,Maharashtra,Mandi,2025-06-10,277.59,277.59,249.84,305.35,2025-06-10,279.456,279.456,-18.54275485650566,6,2,161,24,40.53380108008622,-0.6677258673995341,-0.6677258673995341,Falling
Sugarcane,Haryana,APMC Market,2025-06-10,331.62,331.62,298.46,364.79,2025-06-10,288.15,288.15,19.463957635361506,6,2,161,24,42.046462871447325,15.08589276418533,15.08589276418533,Rising
Sugarcane,Punjab,Agricultural Market,2025-06-11,273.93,273.93,246.54,301.32,2025-06-11,286.11857142857144,286.11857142857144,-17.396417586394065,6,2,162,24,38.757465271682996,-4.259972139422719,-4.259972139422719,Falling
Sugarcane,Haryana,Wholesale Market,2025-06-12,299.39,299.39,269.46,329.33,2025-06-12,292.3228571428571,287.7775,9.294345270689576,6,2,163,24,36.187924485543896,2.417581343524288,4.035235555246679,Rising
Sugarcane,Punjab,APMC Market,2025-06-12,315.6,315.6,284.04,347.16,2025-06-12,304.10714285714283,290.8688888888889,5.4143424964093745,6,2,163,24,35.098152531310106,3.779213153258971,8.502494441940254,Rising
Sugarcane,Punjab,APMC Market,2025-06-17,212.6,212.6,191.34,233.86,2025-06-17,293.0728571428571,283.04200000000003,-32.63624841571611,6,2,168,25,41.323197090469385,-27.458311195168434,-24.88747253057851,Falling
Sugarcane,Karnataka,Mandi,2025-06-17,254.58,254.58,229.12,280.04,2025-06-17,280.75857142857143,280.45454545454544,19.746001881467556,6,2,168,25,40.13091186694774,-9.324228747627597,-9.225931928687187,Rising
Sugarcane,Karnataka,Mandi,2025-06-19,228.9,228.9,206.01,251.79,2025-06-19,273.80285714285714,276.15833333333336,-10.087202451095923,6,2,170,25,41.05570801491628,-16.399703644958308,-17.11276743414105,Falling
Sugarcane,Haryana,APMC Market,2025-06-24,317.4,317.4,285.66,349.14,2025-06-24,271.7714285714286,279.33076923076925,38.66317169069462,6,2,175,26,40.93828820341223,16.789318755256495,13.6287280037452,Rising
Sugarcane,Uttar Pradesh,APMC Market,2025-06-24,293.41,293.41,264.07,322.75,2025-06-24,274.55428571428575,280.3364285714286,-7.558286074354115,6,2,175,26,39.51181626710261,6.867754490394816,4.6635292798703585,Falling
Sugarcane,Maharashtra,APMC Market,2025-07-02,313.18,313.18,281.86,344.5,2025-07-02,276.5242857142857,282.526,6.73801165604444,7,3,183,27,39.00748459316127,13.255875226665701,10.849974869569525,Rising
Sugarcane,Maharashtra,Agricultural Market,2025-07-03,342.31,342.31,308.08,376.55,2025-07-03,280.34000000000003,286.2625,9.301360240117496,7,3,184,27,40.54044704571802,22.10530070628521,19.579057683070612,Rising
Sugarcane,Haryana,Agricultural Market,2025-07-03,308.92,308.92,278.03,339.81,2025-07-03,294.1,287.59529411764703,-9.754316263036422,7,3,184,27,39.63590719247622,5.039102346140766,7.41483129888407,Falling
Sugarcane,Tamil Nadu,Mandi,2025-07-03,341.21,341.21,307.09,375.33,2025-07-03,306.4757142857143,290.57388888888886,10.452544348051273,7,3,184,27,40.47578973380462,11.333454526809392,17.426242703615262,Rising
Sugarcane,Karnataka,Wholesale Market,2025-07-04,294.38,294.38,264.94,323.82,2025-07-04,315.83,290.7742105263158,-13.72468567744204,7,3,185,27,39.345087553846966,-6.791628407687676,1.2400650893892977,Falling
Sugarcane,Uttar Pradesh,Mandi,2025-07-09,218.26,218.26,196.44,240.09,2025-07-09,301.6671428571429,287.1485,-25.857734900468788,7,3,190,28,41.58696762904152,-27.6487329933181,-23.990548444446,Falling
Sugarcane,Haryana,Agricultural Market,2025-07-10,212.69,212.69,191.42,233.96,2025-07-10,290.13571428571424,283.60285714285715,-2.5520021992119446,7,3,191,28,43.66927216508847,-26.692926955365703,-25.004281641329428,Falling
Sugarcane,Karnataka,Mandi,2025-07-10,364.74,364.74,328.26,401.21,2025-07-10,297.5014285714286,287.29090909090905,71.48902158070432,7,3,191,28,45.99384253913943,22.60109195153923,26.958420353142227,Rising
Sugarcane,Uttar Pradesh,Mandi,2025-07-11,305.94,305.94,275.35,336.54,2025-07-11,292.30571428571426,288.1017391304348,-16.121072544826454,7,3,192,28,45.10430937405729,4.664392465813687,6.191653310877493,Falling
Sugarcane,Haryana,Agricultural Market,2025-07-11,313.69,313.69,282.32,345.06,2025-07-11,292.9871428571428,289.16791666666666,2.5331764398248025,7,3,192,28,44.42103369577806,7.066131619622519,8.480222707971006,Rising
Sugarcane,Maharashtra,Wholesale Market,2025-07-16,328.66,328.66,295.79,361.52,2025-07-16,291.19428571428574,290.7476,4.772227358219916,7,3,197,29,44.19723268863486,12.866225789360072,13.039626122451242,Rising
Sugarcane,Karnataka,Wholesale Market,2025-07-16,320.67,320.67,288.6,352.73,2025-07-16,294.95,291.8984615384615,-2.431083794803146,7,3,197,29,43.700069811597125,8.720122054585532,9.856694108594155,Falling
Sugarcane,Karnataka,APMC Market,2025-07-16,315.41,315.41,283.87,346.95,2025-07-16,308.8285714285715,292.7692592592593,-1.6403155892350307,7,3,197,29,43.089674465979044,2.1310944583217606,7.733305333362006,Stable
Sugarcane,Karnataka,Wholesale Market,2025-07-17,340.24,340.24,306.22,374.26,2025-07-17,327.05,294.46464285714285,7.872293205668801,7,3,198,29,43.22538318765466,4.033022473627885,15.545281327736419,Rising
Sugarcane,Tamil Nadu,Wholesale Market,2025-07-17,222.4,222.4,200.16,244.64,2025-07-17,306.71571428571434,291.9796551724138,-34.63437573477546,7,3,198,29,44.50599650470539,-27.48985798855153,-23.830309386223178,Falling
Sugarcane,Tamil Nadu,Wholesale Market,2025-07-19,315.9,315.9,284.31,347.5,2025-07-19,308.1385714285715,292.777,42.0413669064748,7,3,200,29,43.949443694254924,2.5188111100293216,7.897819842405651,Rising
Sugarcane,Punjab,Agricultural Market,2025-07-21,352.81,352.81,317.53,388.1,2025-07-21,313.7271428571429,296.0053333333334,11.684077239632806,7,3,202,30,44.702410621825535,12.457595089454426,19.190419992432545,Rising
Sugarcane,Tamil Nadu,Mandi,2025-07-24,280.02,280.02,252.02,308.03,2025-07-24,306.7785714285714,297.569,-20.631501374677597,7,3,205,30,43.222446383555294,-8.722438240704092,-5.89745571615324,Falling
Sugarcane,Uttar Pradesh,Mandi,2025-07-24,322.72,322.72,290.45,354.99,2025-07-24,307.07142857142856,298.665,15.248910792086301,7,3,205,30,43.436046983884346,5.096068853221694,8.054174409455412,Rising
Sugarcane,Maharashtra,APMC Market,2025-07-26,364.06,364.06,327.66,400.47,2025-07-26,314.0214285714286,299.441,12.80986613782844,7,3,207,30,44.41139286497214,15.934763323704013,21.57987717112888,Rising
Sugarcane,Karnataka,APMC Market,2025-07-27,257.67,257.67,231.9,283.43,2025-07-27,302.2257142857143,298.777,-29.223204966214354,7,3,208,30,44.89562839865755,-14.742529235481513,-13.75842183300588,Falling
Sugarcane,Uttar Pradesh,APMC Market,2025-07-30,310.14,310.14,279.13,341.15,2025-07-30,314.76000000000005,298.061,20.3632553265805,7,3,211,31,44.523523991488936,-1.4677849790316624,4.052526160752333,Rising
Sugarcane,Tamil Nadu,Agricultural Market,2025-07-30,376.8,376.8,339.12,414.48,2025-07-30,323.46,301.49,21.493519055910237,7,3,211,31,46.51761446132439,16.49044704136525,24.97926962751667,Rising
Sugarcane,Tamil Nadu,Wholesale Market,2025-08-01,235.34,235.34,211.81,258.88,2025-08-01,306.67857142857144,299.3550000000001,-37.54246284501062,8,3,213,31,48.061537762216545,-23.261674624432285,-21.38430959897114,Falling
Sugarcane,Uttar Pradesh,APMC Market,2025-08-01,377.63,377.63,339.87,415.4,2025-08-01,320.6228571428572,301.42266666666666,60.46146001529702,8,3,213,31,50.0765790071314,17.78012440072001,25.282548978842556,Rising
Sugarcane,Uttar Pradesh,Mandi,2025-08-03,229.09,229.09,206.18,252.0,2025-08-03,307.2471428571429,301.9723333333333,-39.33479861239838,8,3,215,31,49.14992325972426,-25.43787458211863,-24.135434040866873,Falling
Sugarcane,Uttar Pradesh,Wholesale Market,2025-08-04,251.46,251.46,226.32,276.61,2025-08-04,291.1614285714286,301.8683333333333,9.764721288576549,8,3,216,32,49.25684682554705,-13.635538459273944,-16.698781477575746,Rising
Sugarcane,Maharashtra,APMC Market,2025-08-04,331.82,331.82,298.64,365.0,2025-08-04,301.7542857142857,305.29900000000004,31.95736896524297,8,3,216,32,47.554147819381534,9.963641183933957,8.686893831948337,Rising
Sugarcane,Uttar Pradesh,Agricultural Market,2025-08-05,218.26,218.26,196.43,240.08,2025-08-05,288.62857142857143,301.9943333333334,-34.223374118497986,8,3,217,32,50.06280226105894,-24.380320728568606,-27.727120707562957,Falling
Sugarcane,Haryana,Mandi,2025-08-05,326.87,326.87,294.18,359.56,2025-08-05,281.49571428571426,303.10966666666667,49.761752038852755,8,3,217,32,50.23737786118837,16.118996990565716,7.838857003350823,Rising
Sugarcane,Uttar Pradesh,Agricultural Market,2025-08-06,221.46,221.46,199.32,243.61,2025-08-06,279.5128571428571,300.05233333333337,-32.24829442897787,8,3,218,32,52.3499062136191,-20.769297604505788,-26.1928752428743,Falling
Sugarcane,Uttar Pradesh,Mandi,2025-08-07,357.6,357.6,321.84,393.36,2025-08-07,276.6514285714286,300.56199999999995,61.4738553237605,8,3,219,32,52.84756820164566,29.260131366959968,18.977116202314356,Rising
Sugarcane,Uttar Pradesh,Wholesale Market,2025-08-07,318.09,318.09,286.28,349.9,2025-08-07,289.36571428571426,300.86766666666665,-11.048657718120813,8,3,219,32,52.92404125389218,9.926637571831987,5.724222055543797,Falling
Sugarcane,Tamil Nadu,Wholesale Market,2025-08-08,317.12,317.12,285.41,348.83,2025-08-08,298.74571428571426,300.0646666666667,-0.3049451413121962,8,3,220,32,52.471654202175166,6.150476755195544,5.683885917924345,Stable
Sugarcane,Maharashtra,Agricultural Market,2025-08-09,369.61,369.61,332.65,406.57,2025-08-09,304.14428571428573,302.5723333333334,16.552093844601412,8,3,221,32,53.96695877289553,21.524558362807124,22.15591423318058,Rising
Sugarcane,Haryana,Wholesale Market,2025-08-10,236.76,236.76,213.08,260.43,2025-08-10,306.7871428571429,303.189,-35.94329157760884,8,3,222,32,53.06854119422129,-22.82597054262845,-21.91009568289088,Falling
Sugarcane,Uttar Pradesh,Agricultural Market,2025-08-11,380.32,380.32,342.28,418.35,2025-08-11,314.42285714285714,308.7766666666667,60.63524243960128,8,3,223,33,52.02595289576779,20.95812736260541,23.16992864314012,Rising
Sugarcane,Punjab,APMC Market,2025-08-13,223.66,223.66,201.3,246.03,2025-08-13,314.7371428571429,304.074,-41.1916281026504,8,3,225,33,53.156825078382894,-28.937526098876166,-26.44553628393089,Falling
Sugarcane,Maharashtra,APMC Market,2025-08-13,288.87,288.87,259.99,317.76,2025-08-13,304.9185714285714,303.505,29.155861575605833,8,3,225,33,53.22747551781883,-5.2632318698668845,-4.821996342729111,Rising
Sugarcane,Punjab,Agricultural Market,2025-08-15,251.87,251.87,226.69,277.06,2025-08-15,295.4585714285714,301.4443333333333,-12.808529788486167,8,3,227,33,54.01047437899135,-14.75285391715541,-16.445601343752788,Falling
Sugarcane,Punjab,Agricultural Market,2025-08-15,320.12,320.12,288.11,352.13,2025-08-15,295.88714285714286,301.1596666666666,27.09731210545123,8,3,227,33,53.88444401477676,8.189898658272217,6.295774445227853,Rising
Sugarcane,Maharashtra,Wholesale Market,2025-08-16,316.93,316.93,285.24,348.62,2025-08-16,288.3614285714286,301.03499999999997,-0.9965013120079913,8,3,228,33,53.84205827840513,9.907209702109952,5.280116929925105,Stable
Sugarcane,Maharashtra,Agricultural Market,2025-08-16,373.69,373.69,336.32,411.06,2025-08-16,307.92285714285714,302.97766666666666,17.90931751490865,8,3,228,33,55.40725078178311,21.35831794605328,23.339124005839814,Rising
Sugarcane,Maharashtra,Wholesale Market,2025-08-18,228.21,228.21,205.39,251.03,2025-08-18,286.1928571428571,299.2433333333333,-38.93066445449437,8,3,230,34,56.57229273900014,-20.26006439214315,-23.73764940460939,Falling
Sugarcane,Tamil Nadu,Agricultural Market,2025-08-20,240.65,240.65,216.59,264.72,2025-08-20,288.62,299.8516666666667,5.451119582840369,8,3,232,34,55.81048091429655,-16.62046982191116,-19.743651027452465,Rising
Sugarcane,Karnataka,Wholesale Market,2025-08-20,273.4,273.4,246.06,300.74,2025-08-20,286.41,298.43500000000006,13.6089756908373,8,3,232,34,55.92834607627501,-4.542439160643848,-8.388761371823037,Rising
Sugarcane,Uttar Pradesh,Agricultural Market,2025-08-20,381.58,381.58,343.42,419.74,2025-08-20,304.94,299.394,39.56839795171909,8,3,232,34,57.12668224943216,25.13281301239588,27.450783916845356,Rising
Sugarcane,Punjab,Wholesale Market,2025-08-22,343.7,343.7,309.33,378.07,2025-08-22,308.3085714285714,301.51666666666665,-9.927145028565443,8,3,234,34,57.56339092437698,11.479223041850478,13.990381957879611,Falling
Sugarcane,Uttar Pradesh,Agricultural Market,2025-08-23,312.14,312.14,280.92,343.35,2025-08-23,307.6242857142857,301.164,-9.182426534768695,8,3,235,34,57.461326700720186,1.467931660606402,3.6445259061508013,Falling
Sugarcane,Karnataka,APMC Market,2025-08-24,274.42,274.42,246.98,301.86,2025-08-24,293.4428571428571,298.17600000000004,-12.084321137950916,8,3,236,34,56.39876750915506,-6.4826444671632215,-7.967106675252208,Falling
Sugarcane,Maharashtra,APMC Market,2025-08-24,212.78,212.78,191.5,234.06,2025-08-24,291.2385714285714,296.67966666666666,-22.461919685154154,8,3,236,34,58.08091225911121,-26.939622400878992,-28.279547300736258,Falling
Sugarcane,Maharashtra,Wholesale Market,2025-08-27,217.76,217.76,195.99,239.54,2025-08-27,287.9685714285714,293.60033333333337,2.340445530594981,8,3,239,35,59.76708905717105,-24.38063677583863,-25.831146876536256,Rising
Sugarcane,Tamil Nadu,APMC Market,2025-08-27,387.27,387.27,348.54,426.0,2025-08-27,304.2357142857143,293.9493333333333,77.84257898603968,8,3,239,35,60.29788438750728,27.292747634587823,31.74719452785515,Rising
